District,Year,Crime_Type,Total,Source
Raebareli,2019,Dowry Deaths,500,Kaggle
Raebareli,2020,Dowry Deaths,839,Kaggle
Raebareli,2021,Dowry Deaths,1196,Kaggle
Raebareli,2022,Dowry Deaths,834,Kaggle
Raebareli,2023,Dowry Deaths,307,Kaggle
Raebareli,2014,Fraud,290,Kaggle
Raebareli,2015,Fraud,152,Kaggle
Raebareli,2016,Fraud,1065,Kaggle
Raebareli,2017,Fraud,1175,Kaggle
Raebareli,2018,Fraud,909,Kaggle
Raebareli,2019,Fraud,253,Kaggle
Raebareli,2020,Fraud,182,Kaggle
Raebareli,2021,Fraud,608,Kaggle
Raebareli,2022,Fraud,1066,Kaggle
Raebareli,2023,Fraud,533,Kaggle
Raebareli,2014,Kidnapping,969,Kaggle
Raebareli,2015,Kidnapping,765,Kaggle
Raebareli,2016,Kidnapping,904,Kaggle
Raebareli,2017,Kidnapping,397,Kaggle
Raebareli,2018,Kidnapping,468,Kaggle
Raebareli,2019,Kidnapping,517,Kaggle
Raebareli,2020,Kidnapping,251,Kaggle
Raebareli,2021,Kidnapping,428,Kaggle
Raebareli,2022,Kidnapping,674,Kaggle
Raebareli,2023,Kidnapping,1039,Kaggle
Raebareli,2014,Murder,537,Kaggle
Raebareli,2015,Murder,236,Kaggle
Raebareli,2016,Murder,587,Kaggle
Raebareli,2017,Murder,778,Kaggle
Raebareli,2018,Murder,700,Kaggle
Raebareli,2019,Murder,957,Kaggle
Raebareli,2020,Murder,782,Kaggle
Raebareli,2021,Murder,538,Kaggle
Raebareli,2022,Murder,979,Kaggle
Raebareli,2023,Murder,93,Kaggle
Raebareli,2014,Rape,841,Kaggle
Raebareli,2015,Rape,564,Kaggle
Raebareli,2016,Rape,479,Kaggle
Raebareli,2017,Rape,104,Kaggle
Raebareli,2018,Rape,310,Kaggle
Raebareli,2019,Rape,864,Kaggle
Raebareli,2020,Rape,1162,Kaggle
Raebareli,2021,Rape,750,Kaggle
Raebareli,2022,Rape,133,Kaggle
Raebareli,2023,Rape,210,Kaggle
Raebareli,2014,Robbery,183,Kaggle
Raebareli,2015,Robbery,310,Kaggle
Raebareli,2016,Robbery,176,Kaggle
Raebareli,2017,Robbery,567,Kaggle
Raebareli,2018,Robbery,324,Kaggle
Raebareli,2019,Robbery,843,Kaggle
Raebareli,2020,Robbery,250,Kaggle
Raebareli,2021,Robbery,329,Kaggle
Raebareli,2022,Robbery,1122,Kaggle
Raebareli,2023,Robbery,613,Kaggle
Raebareli,2014,Theft,1083,Kaggle
Raebareli,2015,Theft,206,Kaggle
Raebareli,2016,Theft,936,Kaggle
Raebareli,2017,Theft,492,Kaggle
Raebareli,2018,Theft,1025,Kaggle
Raebareli,2019,Theft,79,Kaggle
Raebareli,2020,Theft,823,Kaggle
Raebareli,2021,Theft,1033,Kaggle
Raebareli,2022,Theft,729,Kaggle
Raebareli,2023,Theft,595,Kaggle
Raibareilly,2016,Crimes Against Children,145,NCRB
Raibareilly,2018,Crimes Against Children,44,NCRB
Raibareilly,2019,Crimes Against Children,125,NCRB
Raibareilly,2020,Crimes Against Children,426,NCRB
Raibareilly,2021,Crimes Against Children,366,NCRB
Raibareilly,2022,Crimes Against Children,412,NCRB
Raibareilly,2023,Crimes Against Children,439,NCRB
Raibareilly,2016,Crimes Against SCs,204,NCRB
Raibareilly,2018,Crimes Against SCs,234,NCRB
Raibareilly,2019,Crimes Against SCs,315,NCRB
Raibareilly,2020,Crimes Against SCs,156,NCRB
Raibareilly,2021,Crimes Against SCs,282,NCRB
Raibareilly,2022,Crimes Against SCs,338,NCRB
Raibareilly,2023,Crimes Against SCs,357,NCRB
Raibareilly,2016,Crimes Against STs,1,NCRB
Raibareilly,2016,Crimes Against STs,0,NCRB
Raibareilly,2018,Crimes Against STs,0,NCRB
Raibareilly,2019,Crimes Against STs,0,NCRB
Raibareilly,2020,Crimes Against STs,0,NCRB
Raibareilly,2021,Crimes Against STs,0,NCRB
Raibareilly,2022,Crimes Against STs,0,NCRB
Raibareilly,2023,Crimes Against STs,0,NCRB
Raibareilly,2016,Crimes Against Women,353,NCRB
Raibareilly,2018,Crimes Against Women,722,NCRB
Raibareilly,2019,Crimes Against Women,730,NCRB
Raibareilly,2020,Crimes Against Women,701,NCRB
Raibareilly,2021,Crimes Against Women,559,NCRB
Raibareilly,2022,Crimes Against Women,662,NCRB
Raibareilly,2023,Crimes Against Women,726,NCRB
Raibareilly,2018,Cyber Crimes,37,NCRB
Raibareilly,2019,Cyber Crimes,78,NCRB
Raibareilly,2020,Cyber Crimes,112,NCRB
Raibareilly,2021,Cyber Crimes,91,NCRB
Raibareilly,2022,Cyber Crimes,101,NCRB
Raibareilly,2023,Cyber Crimes,74,NCRB
Raibareilly,2016,IPC Crimes,2667,NCRB
Raibareilly,2018,IPC Crimes,5591,NCRB
Raibareilly,2019,IPC Crimes,6775,NCRB
Raibareilly,2020,IPC Crimes,6067,NCRB
Raibareilly,2021,IPC Crimes,5018,NCRB
Raibareilly,2022,IPC Crimes,6330,NCRB
Raibareilly,2023,IPC Crimes,6381,NCRB
Raibareilly,2018,Juvenile IPC,0,NCRB
Raibareilly,2019,Juvenile IPC,0,NCRB
Raibareilly,2020,Juvenile IPC,0,NCRB
Raibareilly,2021,Juvenile IPC,0,NCRB
Raibareilly,2022,Juvenile IPC,0,NCRB
Raibareilly,2023,Juvenile IPC,0,NCRB
Raibareilly,2018,Juvenile SLL,0,NCRB
Raibareilly,2019,Juvenile SLL,0,NCRB
Raibareilly,2020,Juvenile SLL,0,NCRB
Raibareilly,2021,Juvenile SLL,0,NCRB
Raibareilly,2022,Juvenile SLL,0,NCRB
Raibareilly,2023,Juvenile SLL,0,NCRB
Raibareilly,2018,Missing Persons,0,NCRB
Raibareilly,2019,Missing Persons,0,NCRB
Raibareilly,2020,Missing Persons,0,NCRB
Raibareilly,2021,Missing Persons,88,NCRB
Raibareilly,2022,Missing Persons,136,NCRB
Raibareilly,2023,Missing Persons,153,NCRB
Raibareilly,2016,SLL Crimes,2339,NCRB
Raibareilly,2018,SLL Crimes,3283,NCRB
Raibareilly,2019,SLL Crimes,3245,NCRB
Raibareilly,2020,SLL Crimes,2674,NCRB
Raibareilly,2021,SLL Crimes,3952,NCRB
Raibareilly,2022,SLL Crimes,5849,NCRB
Raibareilly,2023,SLL Crimes,5695,NCRB
Rampur,2016,Crimes Against Children,178,NCRB
Rampur,2018,Crimes Against Children,123,NCRB
Rampur,2019,Crimes Against Children,98,NCRB
Rampur,2020,Crimes Against Children,114,NCRB
Rampur,2021,Crimes Against Children,84,NCRB
Rampur,2022,Crimes Against Children,143,NCRB
Rampur,2023,Crimes Against Children,92,NCRB
Rampur,2016,Crimes Against SCs,48,NCRB
Rampur,2018,Crimes Against SCs,70,NCRB
Rampur,2019,Crimes Against SCs,50,NCRB
Rampur,2020,Crimes Against SCs,64,NCRB
Rampur,2021,Crimes Against SCs,73,NCRB
Rampur,2022,Crimes Against SCs,69,NCRB
Rampur,2023,Crimes Against SCs,71,NCRB
Rampur,2016,Crimes Against STs,5,NCRB
Rampur,2016,Crimes Against STs,0,NCRB
Rampur,2018,Crimes Against STs,0,NCRB
Rampur,2019,Crimes Against STs,0,NCRB
Rampur,2020,Crimes Against STs,0,NCRB
Rampur,2021,Crimes Against STs,0,NCRB
Rampur,2022,Crimes Against STs,0,NCRB
Rampur,2023,Crimes Against STs,0,NCRB
Rampur,2016,Crimes Against Women,1078,NCRB
Rampur,2018,Crimes Against Women,892,NCRB
Rampur,2019,Crimes Against Women,1025,NCRB
Rampur,2020,Crimes Against Women,423,NCRB
Rampur,2021,Crimes Against Women,685,NCRB
Rampur,2022,Crimes Against Women,925,NCRB
Rampur,2023,Crimes Against Women,436,NCRB
Rampur,2018,Cyber Crimes,18,NCRB
Rampur,2019,Cyber Crimes,130,NCRB
Rampur,2020,Cyber Crimes,61,NCRB
Rampur,2021,Cyber Crimes,13,NCRB
Rampur,2022,Cyber Crimes,41,NCRB
Rampur,2023,Cyber Crimes,39,NCRB
Rampur,2016,IPC Crimes,2979,NCRB
Rampur,2018,IPC Crimes,2908,NCRB
Rampur,2019,IPC Crimes,2817,NCRB
Rampur,2020,IPC Crimes,2044,NCRB
Rampur,2021,IPC Crimes,2402,NCRB
Rampur,2022,IPC Crimes,2815,NCRB
Rampur,2023,IPC Crimes,2369,NCRB
Rampur,2018,Juvenile IPC,16,NCRB
Rampur,2019,Juvenile IPC,17,NCRB
Rampur,2020,Juvenile IPC,4,NCRB
Rampur,2021,Juvenile IPC,14,NCRB
Rampur,2022,Juvenile IPC,3,NCRB
Rampur,2023,Juvenile IPC,13,NCRB
Rampur,2018,Juvenile SLL,6,NCRB
Rampur,2019,Juvenile SLL,0,NCRB
Rampur,2020,Juvenile SLL,8,NCRB
Rampur,2021,Juvenile SLL,1,NCRB
Rampur,2022,Juvenile SLL,7,NCRB
Rampur,2023,Juvenile SLL,0,NCRB
Rampur,2018,Missing Persons,0,NCRB
Rampur,2019,Missing Persons,0,NCRB
Rampur,2020,Missing Persons,0,NCRB
Rampur,2021,Missing Persons,3,NCRB
Rampur,2022,Missing Persons,0,NCRB
Rampur,2023,Missing Persons,0,NCRB
Rampur,2016,SLL Crimes,3593,NCRB
Rampur,2018,SLL Crimes,5546,NCRB
Rampur,2019,SLL Crimes,5571,NCRB
Rampur,2020,SLL Crimes,7855,NCRB
Rampur,2021,SLL Crimes,3269,NCRB
Rampur,2022,SLL Crimes,11101,NCRB
Rampur,2023,SLL Crimes,10615,NCRB
Saharanpur,2014,Assault,251,Kaggle
Saharanpur,2015,Assault,920,Kaggle
Saharanpur,2016,Assault,916,Kaggle
Saharanpur,2017,Assault,747,Kaggle
Saharanpur,2018,Assault,138,Kaggle
Saharanpur,2019,Assault,34,Kaggle
Saharanpur,2020,Assault,1153,Kaggle
Saharanpur,2021,Assault,262,Kaggle
Saharanpur,2022,Assault,177,Kaggle
Saharanpur,2023,Assault,321,Kaggle
Saharanpur,2014,Burglary,47,Kaggle
Saharanpur,2015,Burglary,708,Kaggle
Saharanpur,2016,Burglary,402,Kaggle
Saharanpur,2017,Burglary,95,Kaggle
Saharanpur,2018,Burglary,672,Kaggle
Saharanpur,2019,Burglary,1133,Kaggle
Saharanpur,2020,Burglary,172,Kaggle
Saharanpur,2021,Burglary,662,Kaggle
Saharanpur,2022,Burglary,1001,Kaggle
Saharanpur,2023,Burglary,1134,Kaggle
Saharanpur,2016,Crimes Against Children,166,NCRB
Saharanpur,2018,Crimes Against Children,231,NCRB
Saharanpur,2019,Crimes Against Children,147,NCRB
Saharanpur,2020,Crimes Against Children,132,NCRB
Saharanpur,2021,Crimes Against Children,127,NCRB
Saharanpur,2022,Crimes Against Children,202,NCRB
Saharanpur,2023,Crimes Against Children,160,NCRB
Saharanpur,2016,Crimes Against SCs,50,NCRB
Saharanpur,2018,Crimes Against SCs,72,NCRB
Saharanpur,2019,Crimes Against SCs,105,NCRB
Saharanpur,2020,Crimes Against SCs,118,NCRB
Saharanpur,2021,Crimes Against SCs,143,NCRB
Saharanpur,2022,Crimes Against SCs,203,NCRB
Saharanpur,2023,Crimes Against SCs,182,NCRB
Saharanpur,2016,Crimes Against STs,40,NCRB
Saharanpur,2016,Crimes Against STs,0,NCRB
Saharanpur,2018,Crimes Against STs,0,NCRB
Saharanpur,2019,Crimes Against STs,0,NCRB
Saharanpur,2020,Crimes Against STs,0,NCRB
Saharanpur,2021,Crimes Against STs,0,NCRB
Saharanpur,2022,Crimes Against STs,0,NCRB
Saharanpur,2023,Crimes Against STs,0,NCRB
Saharanpur,2016,Crimes Against Women,541,NCRB
Saharanpur,2018,Crimes Against Women,619,NCRB
Saharanpur,2019,Crimes Against Women,720,NCRB
Saharanpur,2020,Crimes Against Women,762,NCRB
Saharanpur,2021,Crimes Against Women,817,NCRB
Saharanpur,2022,Crimes Against Women,883,NCRB
Saharanpur,2023,Crimes Against Women,728,NCRB
Saharanpur,2018,Cyber Crimes,56,NCRB
Saharanpur,2019,Cyber Crimes,121,NCRB
Saharanpur,2020,Cyber Crimes,100,NCRB
Saharanpur,2021,Cyber Crimes,59,NCRB
Saharanpur,2022,Cyber Crimes,79,NCRB
Saharanpur,2023,Cyber Crimes,80,NCRB
Saharanpur,2014,Cybercrime,37,Kaggle
Saharanpur,2015,Cybercrime,964,Kaggle
Saharanpur,2016,Cybercrime,583,Kaggle
Saharanpur,2017,Cybercrime,1030,Kaggle
Saharanpur,2018,Cybercrime,528,Kaggle
Saharanpur,2019,Cybercrime,235,Kaggle
Saharanpur,2020,Cybercrime,926,Kaggle
Saharanpur,2021,Cybercrime,599,Kaggle
Saharanpur,2022,Cybercrime,733,Kaggle
Saharanpur,2023,Cybercrime,469,Kaggle
Saharanpur,2014,Dowry Deaths,495,Kaggle
Saharanpur,2015,Dowry Deaths,1141,Kaggle
Saharanpur,2016,Dowry Deaths,711,Kaggle
Saharanpur,2017,Dowry Deaths,152,Kaggle
Saharanpur,2018,Dowry Deaths,1179,Kaggle
Saharanpur,2019,Dowry Deaths,189,Kaggle
Saharanpur,2020,Dowry Deaths,646,Kaggle
Saharanpur,2021,Dowry Deaths,603,Kaggle
Saharanpur,2022,Dowry Deaths,201,Kaggle
Saharanpur,2023,Dowry Deaths,978,Kaggle
Saharanpur,2014,Fraud,598,Kaggle
Saharanpur,2015,Fraud,936,Kaggle
Saharanpur,2016,Fraud,403,Kaggle
Saharanpur,2017,Fraud,942,Kaggle
Saharanpur,2018,Fraud,514,Kaggle
Saharanpur,2019,Fraud,109,Kaggle
Saharanpur,2020,Fraud,84,Kaggle
Saharanpur,2021,Fraud,550,Kaggle
Saharanpur,2022,Fraud,240,Kaggle
Saharanpur,2023,Fraud,638,Kaggle
Saharanpur,2016,IPC Crimes,3588,NCRB
Saharanpur,2018,IPC Crimes,3777,NCRB
Saharanpur,2019,IPC Crimes,4033,NCRB
Saharanpur,2020,IPC Crimes,4560,NCRB
Saharanpur,2021,IPC Crimes,3806,NCRB
Saharanpur,2022,IPC Crimes,4468,NCRB
Saharanpur,2023,IPC Crimes,4796,NCRB
Saharanpur,2018,Juvenile IPC,9,NCRB
Saharanpur,2019,Juvenile IPC,4,NCRB
Saharanpur,2020,Juvenile IPC,15,NCRB
Saharanpur,2021,Juvenile IPC,11,NCRB
Saharanpur,2022,Juvenile IPC,12,NCRB
Saharanpur,2023,Juvenile IPC,16,NCRB
Saharanpur,2018,Juvenile SLL,3,NCRB
Saharanpur,2019,Juvenile SLL,6,NCRB
Saharanpur,2020,Juvenile SLL,4,NCRB
Saharanpur,2021,Juvenile SLL,11,NCRB
Saharanpur,2022,Juvenile SLL,13,NCRB
Saharanpur,2023,Juvenile SLL,25,NCRB
Saharanpur,2014,Kidnapping,803,Kaggle
Saharanpur,2015,Kidnapping,717,Kaggle
Saharanpur,2016,Kidnapping,785,Kaggle
Saharanpur,2017,Kidnapping,276,Kaggle
Saharanpur,2018,Kidnapping,1098,Kaggle
Saharanpur,2019,Kidnapping,691,Kaggle
Saharanpur,2020,Kidnapping,104,Kaggle
Saharanpur,2021,Kidnapping,969,Kaggle
Saharanpur,2022,Kidnapping,841,Kaggle
Saharanpur,2023,Kidnapping,625,Kaggle
Saharanpur,2018,Missing Persons,0,NCRB
Saharanpur,2019,Missing Persons,0,NCRB
Saharanpur,2020,Missing Persons,0,NCRB
Saharanpur,2021,Missing Persons,155,NCRB
Saharanpur,2022,Missing Persons,221,NCRB
Saharanpur,2023,Missing Persons,398,NCRB
Saharanpur,2014,Murder,1093,Kaggle
Saharanpur,2015,Murder,530,Kaggle
Saharanpur,2016,Murder,215,Kaggle
Saharanpur,2017,Murder,1154,Kaggle
Saharanpur,2018,Murder,841,Kaggle
Saharanpur,2019,Murder,253,Kaggle
Saharanpur,2020,Murder,600,Kaggle
Saharanpur,2021,Murder,315,Kaggle
Saharanpur,2022,Murder,837,Kaggle
Saharanpur,2023,Murder,140,Kaggle
Saharanpur,2014,Rape,472,Kaggle
Saharanpur,2015,Rape,748,Kaggle
Saharanpur,2016,Rape,1056,Kaggle
Saharanpur,2017,Rape,970,Kaggle
Saharanpur,2018,Rape,416,Kaggle
Saharanpur,2019,Rape,87,Kaggle
Saharanpur,2020,Rape,47,Kaggle
Saharanpur,2021,Rape,1126,Kaggle
Saharanpur,2022,Rape,477,Kaggle
Saharanpur,2023,Rape,214,Kaggle
Saharanpur,2014,Robbery,812,Kaggle
Saharanpur,2015,Robbery,735,Kaggle
Saharanpur,2016,Robbery,442,Kaggle
Saharanpur,2017,Robbery,521,Kaggle
Saharanpur,2018,Robbery,390,Kaggle
Saharanpur,2019,Robbery,1036,Kaggle
Saharanpur,2020,Robbery,425,Kaggle
Saharanpur,2021,Robbery,811,Kaggle
Saharanpur,2022,Robbery,938,Kaggle
Saharanpur,2023,Robbery,449,Kaggle
Saharanpur,2016,SLL Crimes,4298,NCRB
Saharanpur,2018,SLL Crimes,6887,NCRB
Saharanpur,2019,SLL Crimes,7510,NCRB
Saharanpur,2020,SLL Crimes,5733,NCRB
Saharanpur,2021,SLL Crimes,5712,NCRB
Saharanpur,2022,SLL Crimes,4404,NCRB
Saharanpur,2023,SLL Crimes,2525,NCRB
Saharanpur,2014,Theft,1014,Kaggle
Saharanpur,2015,Theft,572,Kaggle
Saharanpur,2016,Theft,1032,Kaggle
Saharanpur,2017,Theft,1114,Kaggle
Saharanpur,2018,Theft,124,Kaggle
Saharanpur,2019,Theft,250,Kaggle
Saharanpur,2020,Theft,442,Kaggle
Saharanpur,2021,Theft,303,Kaggle
Saharanpur,2022,Theft,303,Kaggle
Saharanpur,2023,Theft,936,Kaggle
Sambhal,2016,Crimes Against Children,205,NCRB
Sambhal,2018,Crimes Against Children,300,NCRB
Sambhal,2019,Crimes Against Children,210,NCRB
Sambhal,2020,Crimes Against Children,149,NCRB
Sambhal,2021,Crimes Against Children,164,NCRB
Sambhal,2022,Crimes Against Children,198,NCRB
Sambhal,2023,Crimes Against Children,184,NCRB
Sambhal,2016,Crimes Against SCs,35,NCRB
Sambhal,2018,Crimes Against SCs,41,NCRB
Sambhal,2019,Crimes Against SCs,58,NCRB
Sambhal,2020,Crimes Against SCs,55,NCRB
Sambhal,2021,Crimes Against SCs,66,NCRB
Sambhal,2022,Crimes Against SCs,109,NCRB
Sambhal,2023,Crimes Against SCs,136,NCRB
Sambhal,2016,Crimes Against STs,4,NCRB
Sambhal,2016,Crimes Against STs,0,NCRB
Sambhal,2018,Crimes Against STs,0,NCRB
Sambhal,2019,Crimes Against STs,0,NCRB
Sambhal,2020,Crimes Against STs,0,NCRB
Sambhal,2021,Crimes Against STs,0,NCRB
Sambhal,2022,Crimes Against STs,0,NCRB
Sambhal,2023,Crimes Against STs,0,NCRB
Sambhal,2016,Crimes Against Women,602,NCRB
Sambhal,2018,Crimes Against Women,715,NCRB
Sambhal,2019,Crimes Against Women,587,NCRB
Sambhal,2020,Crimes Against Women,488,NCRB
Sambhal,2021,Crimes Against Women,590,NCRB
Sambhal,2022,Crimes Against Women,749,NCRB
Sambhal,2023,Crimes Against Women,803,NCRB
Sambhal,2018,Cyber Crimes,37,NCRB
Sambhal,2019,Cyber Crimes,87,NCRB
Sambhal,2020,Cyber Crimes,52,NCRB
Sambhal,2021,Cyber Crimes,41,NCRB
Sambhal,2022,Cyber Crimes,46,NCRB
Sambhal,2023,Cyber Crimes,103,NCRB
Sambhal,2016,IPC Crimes,2638,NCRB
Sambhal,2018,IPC Crimes,3157,NCRB
Sambhal,2019,IPC Crimes,2640,NCRB
Sambhal,2020,IPC Crimes,3168,NCRB
Sambhal,2021,IPC Crimes,3157,NCRB
Sambhal,2022,IPC Crimes,3679,NCRB
Sambhal,2023,IPC Crimes,4551,NCRB
Sambhal,2018,Juvenile IPC,0,NCRB
Sambhal,2019,Juvenile IPC,0,NCRB
Sambhal,2020,Juvenile IPC,0,NCRB
Sambhal,2021,Juvenile IPC,0,NCRB
Sambhal,2022,Juvenile IPC,0,NCRB
Sambhal,2023,Juvenile IPC,0,NCRB
Sambhal,2018,Juvenile SLL,0,NCRB
Sambhal,2019,Juvenile SLL,0,NCRB
Sambhal,2020,Juvenile SLL,0,NCRB
Sambhal,2021,Juvenile SLL,0,NCRB
Sambhal,2022,Juvenile SLL,0,NCRB
Sambhal,2023,Juvenile SLL,0,NCRB
Sambhal,2018,Missing Persons,0,NCRB
Sambhal,2019,Missing Persons,0,NCRB
Sambhal,2020,Missing Persons,0,NCRB
Sambhal,2021,Missing Persons,31,NCRB
Sambhal,2022,Missing Persons,73,NCRB
Sambhal,2023,Missing Persons,90,NCRB
Sambhal,2016,SLL Crimes,2622,NCRB
Sambhal,2018,SLL Crimes,2387,NCRB
Sambhal,2019,SLL Crimes,2568,NCRB
Sambhal,2020,SLL Crimes,2637,NCRB
Sambhal,2021,SLL Crimes,2335,NCRB
Sambhal,2022,SLL Crimes,7900,NCRB
Sambhal,2023,SLL Crimes,8818,NCRB
Sant Kabirnagar,2016,Crimes Against Children,100,NCRB
Sant Kabirnagar,2018,Crimes Against Children,269,NCRB
Sant Kabirnagar,2019,Crimes Against Children,163,NCRB
Sant Kabirnagar,2020,Crimes Against Children,186,NCRB
Sant Kabirnagar,2021,Crimes Against Children,182,NCRB
Sant Kabirnagar,2022,Crimes Against Children,241,NCRB
Sant Kabirnagar,2023,Crimes Against Children,256,NCRB
Sant Kabirnagar,2016,Crimes Against SCs,62,NCRB
Sant Kabirnagar,2018,Crimes Against SCs,121,NCRB
Sant Kabirnagar,2019,Crimes Against SCs,78,NCRB
Sant Kabirnagar,2020,Crimes Against SCs,142,NCRB
Sant Kabirnagar,2021,Crimes Against SCs,165,NCRB
Sant Kabirnagar,2022,Crimes Against SCs,198,NCRB
Sant Kabirnagar,2023,Crimes Against SCs,178,NCRB
Sant Kabirnagar,2016,Crimes Against STs,0,NCRB
Sant Kabirnagar,2016,Crimes Against STs,0,NCRB
Sant Kabirnagar,2018,Crimes Against STs,0,NCRB
Sant Kabirnagar,2019,Crimes Against STs,0,NCRB
Sant Kabirnagar,2020,Crimes Against STs,0,NCRB
Sant Kabirnagar,2021,Crimes Against STs,0,NCRB
Sant Kabirnagar,2022,Crimes Against STs,0,NCRB
Sant Kabirnagar,2023,Crimes Against STs,0,NCRB
Sant Kabirnagar,2016,Crimes Against Women,193,NCRB
Sant Kabirnagar,2018,Crimes Against Women,420,NCRB
Sant Kabirnagar,2019,Crimes Against Women,300,NCRB
Sant Kabirnagar,2020,Crimes Against Women,288,NCRB
Sant Kabirnagar,2021,Crimes Against Women,356,NCRB
Sant Kabirnagar,2022,Crimes Against Women,434,NCRB
Sant Kabirnagar,2023,Crimes Against Women,479,NCRB
Sant Kabirnagar,2018,Cyber Crimes,28,NCRB
Sant Kabirnagar,2019,Cyber Crimes,29,NCRB
Sant Kabirnagar,2020,Cyber Crimes,48,NCRB
Sant Kabirnagar,2021,Cyber Crimes,41,NCRB
Sant Kabirnagar,2022,Cyber Crimes,38,NCRB
Sant Kabirnagar,2023,Cyber Crimes,43,NCRB
Sant Kabirnagar,2016,IPC Crimes,915,NCRB
Sant Kabirnagar,2018,IPC Crimes,1427,NCRB
Sant Kabirnagar,2019,IPC Crimes,1304,NCRB
Sant Kabirnagar,2020,IPC Crimes,1446,NCRB
Sant Kabirnagar,2021,IPC Crimes,1534,NCRB
Sant Kabirnagar,2022,IPC Crimes,2592,NCRB
Sant Kabirnagar,2023,IPC Crimes,3447,NCRB
Sant Kabirnagar,2018,Juvenile IPC,0,NCRB
Sant Kabirnagar,2019,Juvenile IPC,0,NCRB
Sant Kabirnagar,2020,Juvenile IPC,0,NCRB
Sant Kabirnagar,2021,Juvenile IPC,0,NCRB
Sant Kabirnagar,2022,Juvenile IPC,0,NCRB
Sant Kabirnagar,2023,Juvenile IPC,0,NCRB
Sant Kabirnagar,2018,Juvenile SLL,0,NCRB
Sant Kabirnagar,2019,Juvenile SLL,0,NCRB
Sant Kabirnagar,2020,Juvenile SLL,0,NCRB
Sant Kabirnagar,2021,Juvenile SLL,0,NCRB
Sant Kabirnagar,2022,Juvenile SLL,0,NCRB
Sant Kabirnagar,2023,Juvenile SLL,0,NCRB
Sant Kabirnagar,2018,Missing Persons,0,NCRB
Sant Kabirnagar,2019,Missing Persons,0,NCRB
Sant Kabirnagar,2020,Missing Persons,0,NCRB
Sant Kabirnagar,2021,Missing Persons,93,NCRB
Sant Kabirnagar,2022,Missing Persons,163,NCRB
Sant Kabirnagar,2023,Missing Persons,0,NCRB
Sant Kabirnagar,2016,SLL Crimes,1289,NCRB
Sant Kabirnagar,2018,SLL Crimes,2470,NCRB
Sant Kabirnagar,2019,SLL Crimes,1891,NCRB
Sant Kabirnagar,2020,SLL Crimes,2023,NCRB
Sant Kabirnagar,2021,SLL Crimes,2351,NCRB
Sant Kabirnagar,2022,SLL Crimes,3264,NCRB
Sant Kabirnagar,2023,SLL Crimes,3012,NCRB
Shahjahanpur,2014,Assault,298,Kaggle
Shahjahanpur,2015,Assault,108,Kaggle
Shahjahanpur,2016,Assault,979,Kaggle
Shahjahanpur,2017,Assault,926,Kaggle
Shahjahanpur,2018,Assault,710,Kaggle
Shahjahanpur,2019,Assault,143,Kaggle
Shahjahanpur,2020,Assault,1197,Kaggle
Shahjahanpur,2021,Assault,1068,Kaggle
Shahjahanpur,2022,Assault,331,Kaggle
Shahjahanpur,2023,Assault,241,Kaggle
Shahjahanpur,2014,Burglary,1164,Kaggle
Shahjahanpur,2015,Burglary,381,Kaggle
Shahjahanpur,2016,Burglary,1096,Kaggle
Shahjahanpur,2017,Burglary,249,Kaggle
Shahjahanpur,2018,Burglary,81,Kaggle
Shahjahanpur,2019,Burglary,805,Kaggle
Shahjahanpur,2020,Burglary,526,Kaggle
Shahjahanpur,2021,Burglary,763,Kaggle
Shahjahanpur,2022,Burglary,1158,Kaggle
Shahjahanpur,2023,Burglary,300,Kaggle
Shahjahanpur,2016,Crimes Against Children,280,NCRB
Shahjahanpur,2018,Crimes Against Children,187,NCRB
Shahjahanpur,2019,Crimes Against Children,233,NCRB
Shahjahanpur,2020,Crimes Against Children,163,NCRB
Shahjahanpur,2021,Crimes Against Children,257,NCRB
Shahjahanpur,2022,Crimes Against Children,159,NCRB
Shahjahanpur,2023,Crimes Against Children,124,NCRB
Shahjahanpur,2016,Crimes Against SCs,168,NCRB
Shahjahanpur,2018,Crimes Against SCs,0,NCRB
Shahjahanpur,2019,Crimes Against SCs,236,NCRB
Shahjahanpur,2020,Crimes Against SCs,171,NCRB
Shahjahanpur,2021,Crimes Against SCs,313,NCRB
Shahjahanpur,2022,Crimes Against SCs,263,NCRB
Shahjahanpur,2023,Crimes Against SCs,248,NCRB
Shahjahanpur,2016,Crimes Against STs,7,NCRB
Shahjahanpur,2016,Crimes Against STs,0,NCRB
Shahjahanpur,2018,Crimes Against STs,0,NCRB
Shahjahanpur,2019,Crimes Against STs,0,NCRB
Shahjahanpur,2020,Crimes Against STs,0,NCRB
Shahjahanpur,2021,Crimes Against STs,0,NCRB
Shahjahanpur,2022,Crimes Against STs,0,NCRB
Shahjahanpur,2023,Crimes Against STs,0,NCRB
Shahjahanpur,2016,Crimes Against Women,907,NCRB
Shahjahanpur,2018,Crimes Against Women,1086,NCRB
Shahjahanpur,2019,Crimes Against Women,969,NCRB
Shahjahanpur,2020,Crimes Against Women,869,NCRB
Shahjahanpur,2021,Crimes Against Women,824,NCRB
Shahjahanpur,2022,Crimes Against Women,759,NCRB
Shahjahanpur,2023,Crimes Against Women,708,NCRB
Shahjahanpur,2018,Cyber Crimes,43,NCRB
Shahjahanpur,2019,Cyber Crimes,75,NCRB
Shahjahanpur,2020,Cyber Crimes,33,NCRB
